지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),적설(cm)
155,창원,2021-12-14 19:00,5,,.3,0,44,,
155,창원,2021-12-14 20:00,3.5,,.4,0,51,,
155,창원,2021-12-14 21:00,3.8,,.7,360,57,,
155,창원,2021-12-14 22:00,3.9,,.3,0,56,,
155,창원,2021-12-14 23:00,3.5,,.6,250,57,,
155,창원,2021-12-15 00:00,3.5,,1.3,230,60,,
155,창원,2021-12-15 01:00,2.8,,.6,230,67,,
155,창원,2021-12-15 02:00,2.5,,.4,0,68,,
155,창원,2021-12-15 03:00,2.6,,.5,340,68,,
155,창원,2021-12-15 04:00,1.7,,.7,340,71,,
155,창원,2021-12-15 05:00,1.8,,.4,0,75,,
155,창원,2021-12-15 06:00,1.5,,.6,320,75,,
155,창원,2021-12-15 07:00,2.4,,.4,0,70,,
155,창원,2021-12-15 08:00,1.2,,.4,0,77,0,
155,창원,2021-12-15 09:00,3.9,,.5,20,69,.9,
155,창원,2021-12-15 10:00,5.6,,.3,0,63,.8,
155,창원,2021-12-15 11:00,6.7,,.6,90,62,0,
155,창원,2021-12-15 12:00,8.7,,1.1,50,64,0,
155,창원,2021-12-15 13:00,12.4,,2.4,230,53,.9,
155,창원,2021-12-15 14:00,12.1,,2.5,160,56,1,
155,창원,2021-12-15 15:00,12.3,,2,160,58,.8,
155,창원,2021-12-15 16:00,12,,2.1,180,61,.6,
155,창원,2021-12-15 17:00,10.4,,.7,230,67,.4,
155,창원,2021-12-15 18:00,10.2,,.4,0,64,0,
155,창원,2021-12-15 19:00,9.6,,.6,230,67,,
155,창원,2021-12-15 20:00,8.1,,0,0,76,,
155,창원,2021-12-15 21:00,7.2,,.3,0,76,,
155,창원,2021-12-15 22:00,6.6,,0,0,78,,
155,창원,2021-12-15 23:00,6.1,,.5,70,81,,
155,창원,2021-12-16 00:00,5.5,,0,0,83,,
155,창원,2021-12-16 01:00,5,,.2,0,86,,
155,창원,2021-12-16 02:00,5.3,,.2,0,85,,
155,창원,2021-12-16 03:00,5.3,,.5,320,85,,
155,창원,2021-12-16 04:00,5.4,,.7,320,81,,
155,창원,2021-12-16 05:00,5.8,,1,270,78,,
155,창원,2021-12-16 06:00,6.2,,.6,360,76,,
155,창원,2021-12-16 07:00,5.8,,.2,0,79,,
155,창원,2021-12-16 08:00,6.3,,.7,320,77,0,
155,창원,2021-12-16 09:00,6.2,.3,.6,340,83,0,
155,창원,2021-12-16 10:00,6.1,,1,290,89,0,
155,창원,2021-12-16 11:00,7,,.2,0,89,0,
155,창원,2021-12-16 12:00,7.1,1.6,.9,360,88,0,
155,창원,2021-12-16 13:00,7.9,,.3,0,88,0,
155,창원,2021-12-16 14:00,8.5,,.1,0,83,0,
155,창원,2021-12-16 15:00,8.8,.5,.7,90,81,0,
155,창원,2021-12-16 16:00,8.6,,.5,70,83,0,
155,창원,2021-12-16 17:00,8,,0,0,87,0,
155,창원,2021-12-16 18:00,7.5,,.2,0,90,0,
155,창원,2021-12-16 19:00,7,,.3,0,90,,
155,창원,2021-12-16 20:00,7.1,,.2,0,91,,
155,창원,2021-12-16 21:00,6.7,,.4,0,91,,
155,창원,2021-12-16 22:00,6.5,,.8,290,92,,
155,창원,2021-12-16 23:00,5.5,,.5,270,93,,
155,창원,2021-12-17 00:00,6.1,,1.2,340,88,,
155,창원,2021-12-17 01:00,5.9,,1.5,360,85,,
155,창원,2021-12-17 02:00,5.7,,1.2,360,86,,
155,창원,2021-12-17 03:00,6,,1.4,20,76,,
155,창원,2021-12-17 04:00,7.3,,1.2,340,58,,
155,창원,2021-12-17 05:00,7.2,,1.5,320,63,,
155,창원,2021-12-17 06:00,6.2,,1.9,340,51,,
155,창원,2021-12-17 07:00,5,,1.1,230,52,,
155,창원,2021-12-17 08:00,4,,2.2,290,46,0,
155,창원,2021-12-17 09:00,3.4,,2.6,290,35,.9,
155,창원,2021-12-17 10:00,3.6,,3.1,290,29,1,
155,창원,2021-12-17 11:00,3.8,,3.9,290,21,1,
155,창원,2021-12-17 12:00,3.2,,3.6,290,19,1,
155,창원,2021-12-17 13:00,3.1,,3.7,290,21,1,
155,창원,2021-12-17 14:00,2.5,,3,290,23,1,
155,창원,2021-12-17 15:00,2.2,,2.6,290,24,1,
155,창원,2021-12-17 16:00,1.6,,1.9,290,28,1,
155,창원,2021-12-17 17:00,.5,,3.1,290,31,.4,
155,창원,2021-12-17 18:00,-1,,2.9,290,32,0,
155,창원,2021-12-17 19:00,-2.2,,2.6,270,35,,
155,창원,2021-12-17 20:00,-2.7,,2.1,270,37,,
155,창원,2021-12-17 21:00,-3.2,,1.7,290,37,,
155,창원,2021-12-17 22:00,-3.6,,2,290,37,,
155,창원,2021-12-17 23:00,-4.1,,1,180,34,,
155,창원,2021-12-18 00:00,-5.1,,1.5,340,46,,
155,창원,2021-12-18 01:00,-5.8,,1.2,20,45,,
155,창원,2021-12-18 02:00,-6,,1.8,360,46,,
155,창원,2021-12-18 03:00,-6.6,,1.9,20,47,,
155,창원,2021-12-18 04:00,-7.2,,1.7,360,46,,
155,창원,2021-12-18 05:00,-7.7,,1.4,320,45,,
155,창원,2021-12-18 06:00,-8,,1.9,360,40,,
155,창원,2021-12-18 07:00,-8.2,,1.8,360,40,,
155,창원,2021-12-18 08:00,-7.6,,.8,250,38,.4,
155,창원,2021-12-18 09:00,-5.5,,1,200,31,1,
155,창원,2021-12-18 10:00,-4.3,,1.5,20,29,1,
155,창원,2021-12-18 11:00,-3.3,,3.9,50,24,1,
155,창원,2021-12-18 12:00,-2.4,,4.1,50,24,1,
155,창원,2021-12-18 13:00,-1.3,,3.8,50,25,1,
155,창원,2021-12-18 14:00,-.4,,4.1,50,21,1,
155,창원,2021-12-18 15:00,.7,,1.3,70,20,1,
155,창원,2021-12-18 16:00,.8,,1.2,70,21,1,
155,창원,2021-12-18 17:00,-.6,,.7,200,26,.4,
155,창원,2021-12-18 18:00,-.8,,1.3,250,24,0,
155,창원,2021-12-18 19:00,-1,,1.1,250,29,,
155,창원,2021-12-18 20:00,-1.1,,.6,250,29,,
155,창원,2021-12-18 21:00,-1,,.8,250,30,,
155,창원,2021-12-18 22:00,-1.3,,1,230,42,,
155,창원,2021-12-18 23:00,-.3,,.6,290,48,,
155,창원,2021-12-19 00:00,-.7,,.6,230,54,,
155,창원,2021-12-19 01:00,.5,,1.9,230,57,,
155,창원,2021-12-19 02:00,.4,,1.2,230,64,,
155,창원,2021-12-19 03:00,.5,0,.5,50,66,,
155,창원,2021-12-19 04:00,0,,.9,270,73,,
155,창원,2021-12-19 05:00,-1,,.5,270,74,,
155,창원,2021-12-19 06:00,-.7,0,1,270,76,,
155,창원,2021-12-19 07:00,-.8,,.9,200,77,,
155,창원,2021-12-19 08:00,2.5,,1.3,290,56,.2,
155,창원,2021-12-19 09:00,3.8,,1,20,54,1,
155,창원,2021-12-19 10:00,4.7,,2.9,290,44,1,
155,창원,2021-12-19 11:00,5.1,,2,290,36,1,
155,창원,2021-12-19 12:00,6.2,,1.7,250,30,1,
155,창원,2021-12-19 13:00,6.2,,1.4,340,31,1,
155,창원,2021-12-19 14:00,7.2,,1.4,250,30,1,
155,창원,2021-12-19 15:00,6.3,,2.2,270,28,1,
155,창원,2021-12-19 16:00,5.7,,1.2,270,30,1,
155,창원,2021-12-19 17:00,4.8,,1.1,290,33,.4,
155,창원,2021-12-19 18:00,3.9,,1,270,35,0,
155,창원,2021-12-19 19:00,3.5,,.6,340,37,,
155,창원,2021-12-19 20:00,3,,1.2,340,45,,
155,창원,2021-12-19 21:00,2.2,,.8,320,46,,
155,창원,2021-12-19 22:00,2.1,,.8,270,51,,
155,창원,2021-12-19 23:00,1.4,,.7,270,52,,
155,창원,2021-12-20 00:00,.3,,.5,250,56,,
155,창원,2021-12-20 01:00,.1,,.5,250,60,,
155,창원,2021-12-20 02:00,.2,,.6,230,62,,
155,창원,2021-12-20 03:00,1.4,,.3,0,51,,
155,창원,2021-12-20 04:00,.7,,.2,0,53,,
155,창원,2021-12-20 05:00,-.5,,.4,0,66,,
155,창원,2021-12-20 06:00,.1,,.7,270,66,,
155,창원,2021-12-20 07:00,-.3,,.7,270,70,,
155,창원,2021-12-20 08:00,-.3,,.5,270,73,.1,
155,창원,2021-12-20 09:00,1.6,,.8,340,67,1,
155,창원,2021-12-20 10:00,3.9,,.4,0,59,1,
155,창원,2021-12-20 11:00,8.7,,1.6,110,50,1,
155,창원,2021-12-20 12:00,10.6,,1.9,140,44,1,
155,창원,2021-12-20 13:00,10.7,,2.8,250,41,.7,
155,창원,2021-12-20 14:00,12.1,,1.7,250,37,1,
155,창원,2021-12-20 15:00,11.7,,2.8,250,38,1,
155,창원,2021-12-20 16:00,11.4,,1.3,250,39,1,
155,창원,2021-12-20 17:00,9.8,,.8,250,44,.4,
155,창원,2021-12-20 18:00,8.8,,.7,250,47,0,
155,창원,2021-12-20 19:00,7.8,,.6,230,52,,
155,창원,2021-12-20 20:00,6.7,,0,0,57,,
155,창원,2021-12-20 21:00,6.5,,.4,0,57,,
155,창원,2021-12-20 22:00,6.9,,1.3,200,56,,
155,창원,2021-12-20 23:00,6.2,,.5,250,60,,
155,창원,2021-12-21 00:00,6.7,,.2,0,61,,
155,창원,2021-12-21 01:00,5.8,,.7,20,66,,
155,창원,2021-12-21 02:00,4.3,,.4,0,71,,
155,창원,2021-12-21 03:00,4.3,,.5,50,73,,
155,창원,2021-12-21 04:00,3.3,,0,0,76,,
155,창원,2021-12-21 05:00,3.4,,.1,0,77,,
155,창원,2021-12-21 06:00,2.7,,.1,0,76,,
155,창원,2021-12-21 07:00,3.1,,.4,0,78,,
155,창원,2021-12-21 08:00,2.9,,.6,290,80,0,
155,창원,2021-12-21 09:00,4.5,,.4,0,76,1,
155,창원,2021-12-21 10:00,7.4,,.6,140,66,1,
155,창원,2021-12-21 11:00,10.6,,.5,90,57,1,
155,창원,2021-12-21 12:00,11.8,,1,90,52,1,
155,창원,2021-12-21 13:00,13.1,,1.3,90,50,1,
155,창원,2021-12-21 14:00,13.3,,1.3,70,49,1,
155,창원,2021-12-21 15:00,13.8,,2,110,47,1,
155,창원,2021-12-21 16:00,12.9,,.6,160,50,1,
155,창원,2021-12-21 17:00,11.4,,.7,230,55,.4,
155,창원,2021-12-21 18:00,9.6,,.7,50,60,0,
155,창원,2021-12-21 19:00,8.4,,.3,0,61,,
155,창원,2021-12-21 20:00,7.1,,.4,0,61,,
155,창원,2021-12-21 21:00,9.2,,.4,0,47,,
155,창원,2021-12-21 22:00,7.8,,.3,0,52,,
155,창원,2021-12-21 23:00,8.1,,.5,270,49,,
155,창원,2021-12-22 00:00,6.8,,.5,270,53,,
155,창원,2021-12-22 01:00,7.3,,2.4,20,53,,
155,창원,2021-12-22 02:00,7.1,,.3,0,52,,
155,창원,2021-12-22 03:00,6.7,,1.8,360,56,,
155,창원,2021-12-22 04:00,6.1,,1.4,320,57,,
155,창원,2021-12-22 05:00,5.8,,1.4,320,58,,
155,창원,2021-12-22 06:00,4.9,,.9,320,59,,
155,창원,2021-12-22 07:00,3.3,,.6,230,59,,
155,창원,2021-12-22 08:00,3,,.9,200,61,.3,
155,창원,2021-12-22 09:00,5.1,,.5,200,54,1,
155,창원,2021-12-22 10:00,6.9,,2.8,50,36,1,
155,창원,2021-12-22 11:00,8.3,,.9,20,33,1,
155,창원,2021-12-22 12:00,9.8,,1.8,50,25,1,
155,창원,2021-12-22 13:00,11.1,,3.2,50,15,1,
155,창원,2021-12-22 14:00,12.3,,1.8,50,14,1,
155,창원,2021-12-22 15:00,12.6,,1.1,90,15,1,
155,창원,2021-12-22 16:00,12.2,,.9,180,15,1,
155,창원,2021-12-22 17:00,10.3,,1,270,17,.4,
155,창원,2021-12-22 18:00,8.5,,0,0,18,0,
155,창원,2021-12-22 19:00,7.7,,0,0,24,,
155,창원,2021-12-22 20:00,7.6,,1.1,340,26,,
155,창원,2021-12-22 21:00,6.5,,1.1,340,31,,
155,창원,2021-12-22 22:00,5.1,,.1,0,37,,
155,창원,2021-12-22 23:00,4.9,,.5,360,44,,
155,창원,2021-12-23 00:00,4,,.6,290,41,,
155,창원,2021-12-23 01:00,3.8,,.6,290,41,,
155,창원,2021-12-23 02:00,2.9,,.4,0,42,,
155,창원,2021-12-23 03:00,2.6,,.8,340,42,,
155,창원,2021-12-23 04:00,2.5,,.4,0,45,,
155,창원,2021-12-23 05:00,2.2,,.6,320,46,,
155,창원,2021-12-23 06:00,2.2,,.9,340,44,,
155,창원,2021-12-23 07:00,2.2,,2.3,360,43,,
155,창원,2021-12-23 08:00,2.1,,.9,360,42,0,
155,창원,2021-12-23 09:00,3.7,,2.5,50,39,1,
155,창원,2021-12-23 10:00,5.5,,1.8,20,36,1,
155,창원,2021-12-23 11:00,7.2,,3.1,50,25,1,
155,창원,2021-12-23 12:00,9.2,,3,50,21,1,
155,창원,2021-12-23 13:00,10,,3.6,50,18,1,
155,창원,2021-12-23 14:00,10,,3.4,50,21,1,
155,창원,2021-12-23 15:00,10.4,,2.9,50,23,1,
155,창원,2021-12-23 16:00,10.5,,.7,180,22,1,
155,창원,2021-12-23 17:00,8.5,,.5,250,28,.4,
155,창원,2021-12-23 18:00,8.1,,.7,320,28,0,
155,창원,2021-12-23 19:00,6.4,,.4,0,33,,
155,창원,2021-12-23 20:00,6.3,,1.3,360,43,,
155,창원,2021-12-23 21:00,5,,.7,270,44,,
155,창원,2021-12-23 22:00,5,,.5,340,44,,
155,창원,2021-12-23 23:00,4.2,,.4,0,47,,
155,창원,2021-12-24 00:00,4.4,,1.5,360,49,,
155,창원,2021-12-24 01:00,3.7,,.3,0,45,,
155,창원,2021-12-24 02:00,2.6,,.5,360,48,,
155,창원,2021-12-24 03:00,3.3,,1,20,48,,
155,창원,2021-12-24 04:00,2.1,,.5,200,51,,
155,창원,2021-12-24 05:00,1.7,,.4,0,57,,
155,창원,2021-12-24 06:00,2.5,,1.3,360,52,,
155,창원,2021-12-24 07:00,2,,2.1,340,57,,
155,창원,2021-12-24 08:00,1.5,,.9,340,57,.1,
155,창원,2021-12-24 09:00,3.6,,.8,340,50,1,
155,창원,2021-12-24 10:00,5.4,,2.6,50,48,1,
155,창원,2021-12-24 11:00,6.9,,1.4,360,43,1,
155,창원,2021-12-24 12:00,7.8,,.6,20,40,.3,
155,창원,2021-12-24 13:00,9.1,,1.1,50,37,0,
155,창원,2021-12-24 14:00,9.4,,1.3,200,35,0,
155,창원,2021-12-24 15:00,9.4,,2.9,50,35,.4,
155,창원,2021-12-24 16:00,9.4,,1.6,360,36,.1,
155,창원,2021-12-24 17:00,9.1,,.7,180,38,0,
155,창원,2021-12-24 18:00,8.1,,.4,0,41,0,
155,창원,2021-12-24 19:00,7.5,,.7,270,42,,
155,창원,2021-12-24 20:00,7.2,,.7,360,49,,
155,창원,2021-12-24 21:00,7.1,,1.2,270,50,,
155,창원,2021-12-24 22:00,6.2,,1.4,290,57,,
155,창원,2021-12-24 23:00,4.9,,1,70,62,,
155,창원,2021-12-25 00:00,3.7,,3.2,50,64,,
155,창원,2021-12-25 01:00,2.5,,1.4,360,66,,
155,창원,2021-12-25 02:00,1.9,,1.9,320,57,,
155,창원,2021-12-25 03:00,.5,,1.6,290,58,,
155,창원,2021-12-25 04:00,-.6,,2.4,340,55,,
155,창원,2021-12-25 05:00,-1.8,,2,20,55,,
155,창원,2021-12-25 06:00,-2.9,,3.2,50,51,,
155,창원,2021-12-25 07:00,-3.6,,2.8,50,48,,
155,창원,2021-12-25 08:00,-4.1,,3.3,50,46,.3,
155,창원,2021-12-25 09:00,-3.7,,3.1,70,40,1,
155,창원,2021-12-25 10:00,-3.2,,2.4,20,36,1,
155,창원,2021-12-25 11:00,-2.5,,2.7,50,34,1,
155,창원,2021-12-25 12:00,-2.1,,5.1,50,31,1,
155,창원,2021-12-25 13:00,-1.3,,3.1,20,25,1,
155,창원,2021-12-25 14:00,-.6,,2.3,290,22,1,
155,창원,2021-12-25 15:00,-1,,4,50,21,1,
155,창원,2021-12-25 16:00,-1.7,,1.9,230,18,1,
155,창원,2021-12-25 17:00,-3.2,,2.1,200,22,.5,
155,창원,2021-12-25 18:00,-4.3,,1.8,140,23,0,
155,창원,2021-12-25 19:00,-5.1,,2,20,22,,
155,창원,2021-12-25 20:00,-5.8,,1.3,290,24,,
155,창원,2021-12-25 21:00,-6.2,,2.7,50,29,,
155,창원,2021-12-25 22:00,-6.7,,2.3,20,33,,
155,창원,2021-12-25 23:00,-7.5,,1.5,180,36,,
155,창원,2021-12-26 00:00,-8,,1.2,180,38,,
155,창원,2021-12-26 01:00,-8.3,,1.3,290,40,,
155,창원,2021-12-26 02:00,-8.4,,1.6,270,35,,
155,창원,2021-12-26 03:00,-8.8,,1.4,200,37,,
155,창원,2021-12-26 04:00,-8.9,,.8,230,35,,
155,창원,2021-12-26 05:00,-9.1,,1,290,33,,
155,창원,2021-12-26 06:00,-9.4,,1.4,320,35,,
155,창원,2021-12-26 07:00,-9.6,,.7,270,35,,
155,창원,2021-12-26 08:00,-9.6,,.7,200,36,.3,
155,창원,2021-12-26 09:00,-7.7,,1.4,70,35,1,
155,창원,2021-12-26 10:00,-7.1,,2.3,320,24,1,
155,창원,2021-12-26 11:00,-5.7,,2.8,290,22,1,
155,창원,2021-12-26 12:00,-4.3,,2.1,70,26,1,
155,창원,2021-12-26 13:00,-4.1,,3.7,50,26,1,
155,창원,2021-12-26 14:00,-2.7,,2.4,320,17,1,
155,창원,2021-12-26 15:00,-2.7,,3.7,50,21,1,
155,창원,2021-12-26 16:00,-2.9,,2.8,20,19,1,
155,창원,2021-12-26 17:00,-3.2,,1.5,360,20,.5,
155,창원,2021-12-26 18:00,-3.9,,1.2,200,23,0,
155,창원,2021-12-26 19:00,-4.8,,1.1,250,24,,
155,창원,2021-12-26 20:00,-5.6,,1.4,320,26,,
155,창원,2021-12-26 21:00,-6.1,,.9,160,29,,
155,창원,2021-12-26 22:00,-6.3,,1.6,270,31,,
155,창원,2021-12-26 23:00,-6.6,,1.1,270,36,,
155,창원,2021-12-27 00:00,-7.3,,.1,0,37,,
155,창원,2021-12-27 01:00,-7.1,,1.6,20,38,,
155,창원,2021-12-27 02:00,-7.6,,1.4,70,37,,
155,창원,2021-12-27 03:00,-8.2,,1,250,40,,
155,창원,2021-12-27 04:00,-8,,1,340,43,,
155,창원,2021-12-27 05:00,-8,,1.4,340,43,,
155,창원,2021-12-27 06:00,-8.6,,.8,290,44,,
155,창원,2021-12-27 07:00,-8.9,,1.1,270,45,,
155,창원,2021-12-27 08:00,-7.7,,1.7,360,45,.3,
155,창원,2021-12-27 09:00,-6.4,,1.5,320,43,1,
155,창원,2021-12-27 10:00,-5.6,,4.1,50,44,1,
155,창원,2021-12-27 11:00,-4.2,,4,50,42,1,
155,창원,2021-12-27 12:00,-2.7,,4.2,50,38,1,
155,창원,2021-12-27 13:00,-1.2,,2.2,70,35,1,
155,창원,2021-12-27 14:00,.4,,1.9,50,30,1,
155,창원,2021-12-27 15:00,1.1,,2.6,50,29,1,
155,창원,2021-12-27 16:00,1.6,,1.3,20,29,1,
155,창원,2021-12-27 17:00,.4,,.8,70,30,.5,
155,창원,2021-12-27 18:00,.3,,.6,250,32,0,
155,창원,2021-12-27 19:00,-.3,,1,270,42,,
155,창원,2021-12-27 20:00,.5,,.8,250,45,,
155,창원,2021-12-27 21:00,0,,1,250,49,,
155,창원,2021-12-27 22:00,.6,,1.2,250,50,,
155,창원,2021-12-27 23:00,-.8,,.4,0,50,,
155,창원,2021-12-28 00:00,-1.2,,.3,0,58,,
155,창원,2021-12-28 01:00,-1.7,,0,0,60,,
155,창원,2021-12-28 02:00,-2.1,,.4,0,66,,
155,창원,2021-12-28 03:00,-2.4,,.4,0,71,,
155,창원,2021-12-28 04:00,-2.3,,.4,0,69,,
155,창원,2021-12-28 05:00,-2.5,,.1,0,68,,
155,창원,2021-12-28 06:00,-2.7,,.5,320,73,,
155,창원,2021-12-28 07:00,-2.8,,.1,0,73,,
155,창원,2021-12-28 08:00,-2.7,,.4,0,73,.1,
155,창원,2021-12-28 09:00,-.6,,.3,0,65,1,
155,창원,2021-12-28 10:00,.8,,1.1,320,62,1,
155,창원,2021-12-28 11:00,3.4,,.7,360,53,1,
155,창원,2021-12-28 12:00,5.9,,1.4,70,47,1,
155,창원,2021-12-28 13:00,7,,1.8,110,44,1,
155,창원,2021-12-28 14:00,6.2,,1.5,110,47,.8,
155,창원,2021-12-28 15:00,6.4,,.5,90,46,.8,
155,창원,2021-12-28 16:00,6.2,,1.2,160,47,.5,
155,창원,2021-12-28 17:00,5.3,,1.2,200,51,0,
155,창원,2021-12-28 18:00,4.2,,.5,250,53,0,
155,창원,2021-12-28 19:00,2.8,,.7,270,59,,
155,창원,2021-12-28 20:00,2.9,,.6,320,60,,
155,창원,2021-12-28 21:00,1.8,,.4,0,65,,
155,창원,2021-12-28 22:00,2.1,,.3,0,61,,
155,창원,2021-12-28 23:00,.5,,.2,0,63,,
155,창원,2021-12-29 00:00,.4,,.1,0,61,,
155,창원,2021-12-29 01:00,.6,,.1,0,63,,
155,창원,2021-12-29 02:00,.6,,1.3,360,72,,
155,창원,2021-12-29 03:00,-.4,,.3,0,73,,
155,창원,2021-12-29 04:00,.1,,.3,0,69,,
155,창원,2021-12-29 05:00,.3,,.5,340,71,,
155,창원,2021-12-29 06:00,.5,,.1,0,69,,
155,창원,2021-12-29 07:00,.5,,.3,0,68,,
155,창원,2021-12-29 08:00,1,,.1,0,65,0,
155,창원,2021-12-29 09:00,1.6,,.4,0,66,0,
155,창원,2021-12-29 10:00,3.7,,.7,90,58,.7,
155,창원,2021-12-29 11:00,5.9,,.7,70,52,.8,
155,창원,2021-12-29 12:00,7.3,,.9,110,53,.5,
155,창원,2021-12-29 13:00,10.4,,2.3,250,34,1,
155,창원,2021-12-29 14:00,9.2,,3.3,270,37,.8,
155,창원,2021-12-29 15:00,9.6,,2.6,50,41,.8,
155,창원,2021-12-29 16:00,9.6,,1.7,290,35,.7,
155,창원,2021-12-29 17:00,8.4,,.9,270,38,.4,
155,창원,2021-12-29 18:00,6.8,,1.4,270,40,0,
155,창원,2021-12-29 19:00,5.7,,.7,250,43,,
155,창원,2021-12-29 20:00,5.8,,1.1,270,45,,
155,창원,2021-12-29 21:00,5.4,,1.4,290,45,,
155,창원,2021-12-29 22:00,4.8,,1.3,270,42,,
155,창원,2021-12-29 23:00,4.7,,1,270,41,,
155,창원,2021-12-30 00:00,3.7,,.9,270,46,,
155,창원,2021-12-30 01:00,3.5,,2.3,270,42,,
155,창원,2021-12-30 02:00,2.7,,1.2,340,43,,
155,창원,2021-12-30 03:00,2,,1.5,230,45,,
155,창원,2021-12-30 04:00,1.8,,1.2,270,45,,
155,창원,2021-12-30 05:00,1.2,,.9,290,46,,
155,창원,2021-12-30 06:00,1.2,,.6,290,47,,
155,창원,2021-12-30 07:00,.6,,1.5,320,46,,
155,창원,2021-12-30 08:00,.5,,1.7,250,43,.2,
155,창원,2021-12-30 09:00,1.2,,2.2,270,37,1,
155,창원,2021-12-30 10:00,1.4,,3.3,270,22,1,
155,창원,2021-12-30 11:00,1.9,,3.2,270,21,1,
155,창원,2021-12-30 12:00,3.1,,2.8,290,21,1,
155,창원,2021-12-30 13:00,3.7,,2.8,270,22,1,
155,창원,2021-12-30 14:00,4.6,,1.6,340,22,1,
155,창원,2021-12-30 15:00,5,,3.2,320,23,1,
155,창원,2021-12-30 16:00,4.5,,1.5,340,26,1,
155,창원,2021-12-30 17:00,3.8,,3,270,33,.5,
155,창원,2021-12-30 18:00,2.9,,1.4,290,41,0,
155,창원,2021-12-30 19:00,2.6,,1.9,270,46,,
155,창원,2021-12-30 20:00,2.1,,.9,20,50,,
155,창원,2021-12-30 21:00,1.7,,1.8,50,53,,
155,창원,2021-12-30 22:00,.3,,1.8,20,57,,
155,창원,2021-12-30 23:00,.3,,1.7,140,47,,
155,창원,2021-12-31 00:00,-.1,,1.9,20,44,,
155,창원,2021-12-31 01:00,-.9,,1.4,320,44,,
155,창원,2021-12-31 02:00,-1.3,,1.8,360,42,,
155,창원,2021-12-31 03:00,-1.7,,1.8,250,38,,
155,창원,2021-12-31 04:00,-3.2,,2,20,45,,
155,창원,2021-12-31 05:00,-3.8,,2.2,340,45,,
155,창원,2021-12-31 06:00,-4.2,,1.8,180,44,,
155,창원,2021-12-31 07:00,-4.6,,1.6,20,43,,
155,창원,2021-12-31 08:00,-4.5,,1.6,50,41,.3,
155,창원,2021-12-31 09:00,-3.3,,1.4,70,35,1,
155,창원,2021-12-31 10:00,-2.4,,3.9,50,33,1,
155,창원,2021-12-31 11:00,-1,,3.1,50,30,1,
155,창원,2021-12-31 12:00,1.8,,1.5,70,25,1,
155,창원,2021-12-31 13:00,2.8,,2,250,18,1,
155,창원,2021-12-31 14:00,3,,3.4,320,17,1,
155,창원,2021-12-31 15:00,2.7,,3.6,50,18,1,
155,창원,2021-12-31 16:00,2,,1.6,90,18,1,
155,창원,2021-12-31 17:00,1.1,,1.7,340,18,.5,
155,창원,2021-12-31 18:00,0,,.7,230,18,0,
155,창원,2021-12-31 19:00,-.7,,1,250,20,,
155,창원,2021-12-31 20:00,-1.1,,1.4,110,22,,
155,창원,2021-12-31 21:00,-2.2,,1,200,25,,
155,창원,2021-12-31 22:00,-2.3,,1,50,25,,
155,창원,2021-12-31 23:00,-2.6,,1.1,50,26,,
155,창원,2022-01-01 00:00,-2.9,,2.9,20,28,,
155,창원,2022-01-01 01:00,-3.4,,1.4,20,30,,
155,창원,2022-01-01 02:00,-4,,1.9,50,33,,
155,창원,2022-01-01 03:00,-4.4,,1.8,140,33,,
155,창원,2022-01-01 04:00,-4.6,,4.5,50,34,,
155,창원,2022-01-01 05:00,-4.3,,3.5,360,32,,
155,창원,2022-01-01 06:00,-4.7,,3.1,50,38,,
155,창원,2022-01-01 07:00,-5.5,,3.1,20,39,,
155,창원,2022-01-01 08:00,-5.4,,2.3,360,38,.3,
155,창원,2022-01-01 09:00,-4,,1.5,20,35,1,
155,창원,2022-01-01 10:00,-2.7,,2.9,50,31,1,
155,창원,2022-01-01 11:00,0,,2,50,23,1,
155,창원,2022-01-01 12:00,1.1,,3.7,50,18,1,
155,창원,2022-01-01 13:00,3.4,,2,50,13,1,
155,창원,2022-01-01 14:00,4.9,,2,90,11,1,
155,창원,2022-01-01 15:00,5.2,,.9,20,10,1,
155,창원,2022-01-01 16:00,5,,.7,230,12,1,
155,창원,2022-01-01 17:00,3.1,,.8,270,20,.5,
155,창원,2022-01-01 18:00,2.4,,1,270,21,0,
155,창원,2022-01-01 19:00,1.3,,.4,0,22,,
155,창원,2022-01-01 20:00,.9,,.2,0,27,,
155,창원,2022-01-01 21:00,.9,,.5,290,31,,
155,창원,2022-01-01 22:00,-.4,,.3,0,32,,
155,창원,2022-01-01 23:00,-.5,,.1,0,35,,
155,창원,2022-01-02 00:00,-.8,,.7,360,38,,
155,창원,2022-01-02 01:00,-.8,,1.3,340,36,,
155,창원,2022-01-02 02:00,-1.7,,.7,340,33,,
155,창원,2022-01-02 03:00,-2.1,,.6,340,33,,
155,창원,2022-01-02 04:00,-2,,.9,340,31,,
155,창원,2022-01-02 05:00,-2.8,,.5,340,34,,
155,창원,2022-01-02 06:00,-3.3,,.6,230,41,,
155,창원,2022-01-02 07:00,-3.7,,.1,0,41,,
155,창원,2022-01-02 08:00,-3.2,,.2,0,41,.3,
155,창원,2022-01-02 09:00,-.8,,.6,360,41,1,
155,창원,2022-01-02 10:00,1.3,,.8,70,37,1,
155,창원,2022-01-02 11:00,3.7,,1,70,26,1,
155,창원,2022-01-02 12:00,6.9,,2.1,90,29,1,
